universe_id,seed
326,1848229705
327,208895296
328,2901602179
329,3320302564
330,453157576
331,531190150
332,1134728613
333,1357427869
334,1998545593
335,3286300865
336,2718854348
337,934278338
338,2777532502
339,2407988703
340,1492097346
341,773365096
342,3006546072
343,1262471427
344,518718085
345,1090837476
346,334540076
347,2522310716
348,988390070
349,3403578342
350,1661263716
351,180577878
352,2551947681
353,2121137573
354,1101790575
355,2867795487
356,3009102923
357,3251241924
358,4134615452
359,385091845
360,235076856
361,2533438369
362,722379648
363,3024964387
364,1632532640
365,2174606390
366,3311800652
367,264514150
368,1294553131
369,2333271157
370,3890531133
371,3521081248
372,1237066203
373,2577023641
374,3808345408
375,3998196431
376,2996434885
377,2063771067
378,3456975903
379,3685855991
380,3412881970
381,4092102583
382,1386417328
383,730898013
384,2058013145
385,1212333868
386,2482769216
387,311658503
388,270975022
389,704408739
390,1287940683
391,3779437290
392,1885688012
393,1247478722
394,2394469562
395,3316711937
396,2001086609
397,499555482
398,367250787
399,1299398377
400,3103301434
401,283708814
402,2619091210
403,1601614256
404,605659420
405,29666523
406,1020015265
407,2963124927
408,805166015
409,280854594
410,3513858483
411,2226116579
412,3410531471
413,4143264186
414,3158058988
415,2904579258
416,504980398
417,2761207866
418,496522906
419,1161601243
420,769827856
421,187426836
422,2330000522
423,3959717648
424,4222170558
425,3377194347
426,3541697168
427,1168539591
428,555139127
429,1964739568
430,1220839355
431,651816515
432,1004426878
433,842364801
434,412179458
435,2972008829
436,1021776701
437,2337482136
438,3423823404
439,1371416356
440,3099336634
441,1637042091
442,4231761929
443,3087522280
444,345552215
445,2827894200
446,1923606962
447,3372978028
448,947291021
449,881524274
450,20446251
451,486447695
452,3608770665
453,798645335
454,333133859
455,2284040433
456,1784132129
457,1693196474
458,162410901
459,2438732905
460,3508857803
461,3986524330
462,3537429199
463,1538997015
464,4279623402
465,3406668716
466,3117742831
467,3546558370
468,693051381
469,704301749
470,1123957219
471,629264765
472,3622908297
473,4006153405
474,62762280
475,3486487922
476,2835064706
477,1094079315
478,859489660
479,885238885
480,705332906
481,4000774421
482,3763124448
483,1488653358
484,3499038626
485,2761822269
486,1547305607
487,4044009385
488,3866212519
489,3913739065
490,433680317
491,2305046252
492,3855745358
493,321336331
494,1490367105
495,767822579
496,1780298936
497,3358698740
498,1340398853
499,571917189
500,374671307
501,3710681022
502,3791406747
503,1103028634
504,1137072212
505,1791620901
506,1234207692
507,1564240794
508,1554059548
509,3939452252
510,2206205317
511,1521561008
512,709055711
513,830019568
514,2658806719
515,304407200
516,254720074
517,4111769594
518,1362456394
519,4109296691
520,2915298443
521,2829099290
522,2402878813
523,335091332
524,1899559727
525,1726147153
526,601236099
527,2968236022
528,557843117
529,1992830462
530,1059100105
531,2651909337
532,1322242801
533,65034948
534,2603898346
535,3019677286
536,1554271079
537,3639518978
538,810530598
539,4150257391
540,1441651139
541,3272669023
542,133429800
543,2527023523
544,174799218
545,36537076
546,3422521278
547,1797813151
548,165989780
549,4115933079
550,1866877278
551,1637531816
552,916849476
553,584793589
554,4053504144
555,3892031353
556,1115886350
557,2492177105
558,2868716811
559,926949064
560,3785451508
561,320122082
562,1794507395
563,2712770112
564,2953440383
565,2095633887
566,3958840431
567,3074007955
568,683654842
569,3357454596
570,322676096
571,1322526539
572,186145481
573,1510122221
574,4218629877
575,1964170642
576,2950677948
577,1031616358
578,2406426350
579,2839235723
580,3688345682
581,4229057817
582,4144147656
583,3156096560
584,3276862126
585,2672935672
586,2942411358
587,1085026473
588,835985119
589,153588056
590,42283994
591,966609110
592,185198354
593,2271165726
594,479938495
595,1234726176
596,1426155230
597,2891977092
598,890059055
599,1327778900
600,900543665
601,3543194576
602,1161274560
603,3018207813
604,939568277
605,1297363043
606,3783109680
607,2673572407
608,1853278545
609,1501418380
610,1968673511
611,1812248647
612,1850266671
613,1280650560
614,3812308892
615,3698649947
616,3758000064
617,2378614481
618,1234448853
619,1044608342
620,1747205941
621,1363434794
622,3960319144
623,3480314413
624,1361137130
625,2485443705
626,3898454342
627,1792141093
628,1194526094
629,5458635
630,1854532082
631,3845771118
632,431364108
633,271459439
634,692302218
635,3352140289
636,577684975
637,1084858377
638,1581620586
639,3105793912
640,1828765359
641,728436392
642,3095247350
643,1952982790
644,3479504266
645,2069657436
646,368843446
647,3267506095
648,3371627033
649,3673847607
650,3702033909
651,3399870786
652,160521324
653,2149224676
654,1073043279
655,2462864294
656,1741348937
657,3881628910
658,3981902491
659,4179850032
660,2489643434
661,3439742835
662,1780581527
663,1296286580
664,127198529
665,4220763367
666,809723411
667,2451714237
668,3541602257
669,1686258554
670,2258500965
671,199527681
672,459215769
673,2893155117
674,1483721384
675,4252963177
676,4195642940
677,3084863142
678,3387761628
679,3991502930
680,1319094858
681,250147390
682,936592023
683,1393351904
684,4117766499
685,1133275459
686,1550714406
687,3040493437
688,692316006
689,2303148139
690,233271181
691,2019291030
692,3481259855
693,3003787789
694,1551967088
695,1544246296
696,2539989817
697,3003830768
698,3469316817
699,1147958738
700,3613060983
701,1168910613
702,2514609839
703,3338464861
704,192607392
705,1483658516
706,1216970252
707,2338063698
708,33509477
709,3765571079
710,1471648991
711,2712934578
712,372722245
713,833436801
714,1205607049
715,2894106712
716,1220534458
717,1159892736
718,1417753034
719,3574875000
720,3326492320
721,285371836
722,3874341086
723,2121843118
724,3793547684
725,3987342688
726,1126314304
727,649125106
728,1305141114
729,3502402460
730,3841982291
731,3514936022
732,2711337242
733,4090623755
734,3227146824
735,4163087498
736,591031799
737,2428569099
738,3515771992
739,1641920410
740,1227621571
741,2787804414
742,2019656708
743,2377722373
744,2645409950
745,1146015443
746,2699843556
747,2535040810
748,3579917344
749,1535961206
750,1030588225
751,3909859171
752,2591690998
753,1175130873
754,2324898179
755,2217600835
756,160019414
757,3520676689
758,1492244867
759,44065700
760,1653944719
761,1107513514
762,2644595329
763,750857964
764,482525502
765,1649610921
766,257095322
767,3690993409
768,214578616
769,545255515
770,3144906132
771,3384135904
772,1902566130
773,2212627401
774,168551557
775,3310035812
776,2198831528
777,2612134361
778,132949481
779,3627474526
780,1006716383
781,4002631631
782,2705842470
783,571545078
784,450029063
785,3315090882
786,2921072152
787,469660903
788,1221439474
789,3960969789
790,2069111891
791,1312763547
792,3565812583
793,3013530731
794,1530563755
795,1017208727
796,3058305895
797,1345208190
798,2688853481
799,1477132284
800,832307337
801,2299775349
802,1571565308
803,180540779
804,1333787111
805,2161793368
806,2985713211
807,2784483028
808,1295533360
809,1553238326
810,2644112920
811,1815655289
812,1245582690
813,568577543
814,24432879
815,1030900022
816,1501090926
817,769195986
818,2374832164
819,413802776
820,2066474015
821,466594012
822,3326304698
823,1408020436
824,1404957993
825,2942559077
826,3568816261
827,3560305348
828,2499204258
829,1681460770
830,973620983
831,2520056909
832,739473720
833,777290511
834,3360289204
835,2590380305
836,2845622611
837,2685522830
838,1588487864
839,2868570036
840,3551932481
841,2696419427
842,2519480486
843,122318159
844,327946742
845,4214561204
846,500000257
847,1408901975
848,3939189355
849,3716156885
850,4216783035
851,3606257147
852,3561029572
853,705164528
854,143851710
855,2902910367
856,2162970560
857,3213624039
858,2234082404
859,1076754356
860,529442314
861,636551146
862,1106386283
863,3629090793
864,3497875612
865,284308746
866,747521163
867,1671166028
868,353481928
869,3956736932
870,461697637
871,119573771
872,1990394487
873,3160808609
874,4071389194
875,1509724370
876,3585951596
877,2750529898
878,3834690214
879,1396871372
880,3172151396
881,3800919935
882,749394663
883,3997220909
884,4123148688
885,3935466292
886,3429000205
887,559946001
888,160068321
889,1334504865
890,447322009
891,3671087636
892,3121338748
893,1285281143
894,1037033878
895,1905211027
896,2748208425
897,2640075783
898,3802194156
899,1646758951
900,2493053824
901,1462254525
902,1931361148
903,2107314527
904,2658848393
905,611352931
906,367741163
907,410518142
908,1616413105
909,967909895
910,3068240535
911,3638543227
912,854523608
913,216287190
914,1752734030
915,2710446252
916,2586472204
917,3266195735
918,2436268499
919,2428397384
920,3185856625
921,2292018876
922,3756796881
923,1343315528
924,2481366267
925,4153460132
926,3467144503
927,2307019395
928,3662933745
929,2645483638
930,218567019
931,760259454
932,1075612764
933,3422831889
934,2559044604
935,637421241
936,424204014
937,3139843263
938,2507436565
939,2934952739
940,136910497
941,3392326218
942,1701147125
943,2118614205
944,561903839
945,3327700447
946,914253532
947,3439462452
948,4167875540
949,827640859
950,494770202
951,1234147929
952,891711048
953,1242379048
954,1384735400
955,1971403939
956,3980693897
957,3409855485
958,1312241776
959,781013060
960,2658844543
961,3644007892
962,2414589938
963,1590216630
964,737032586
965,3455760396
966,1316287937
967,3500933705
968,1445298036
969,2759995747
970,310750211
971,1538299378
972,2970379870
973,3380271708
974,4284638490
975,273533070
976,1276200169
977,2654415219
978,4088909158
979,3592447531
980,1887259166
981,1394280737
982,3441474694
983,1011342915
984,171605066
985,1172619254
986,2359375347
987,1636785854
988,1626607599
989,566070414
990,647839357
991,785693768
992,1085548175
993,890076888
994,530296622
995,2938098559
996,1992929553
997,66254571
998,61899192
999,1475376319
1000,1018403448
1001,3230186836
1002,3229526537
1003,2646763937
1004,2472871290
1005,1401857557
1006,1622773145
1007,4180171759
1008,601416184
1009,3991019538
1010,1451265615
1011,2613847179
1012,2581425084
1013,770569296
1014,1648008394
1015,1742573768
1016,722347522
1017,3691311844
1018,732203647
1019,4029266291
1020,1233269931
1021,3186250934
1022,1228467631
1023,3932989005
1024,94039452
1025,759462000
1026,3289622081
1027,1060554542
1028,1796036131
1029,207860705
1030,4134513028
1031,1447464127
1032,3528484134
1033,1883193114
1034,2016540456
1035,2225273449
1036,3108133512
1037,681846077
1038,2909275313
1039,3257922936
1040,2761299549
1041,1792311020
1042,2686660368
1043,3114214993
1044,911480528
1045,659506709
1046,3329212332
1047,3086011940
1048,2971690491
1049,1474130894
1050,1291014904
1051,3696758585
1052,2426843469
1053,803319778
1054,3731392959
1055,3684096086
1056,3440500740
1057,636602231
1058,614642847
1059,261487168
1060,1903689246
1061,3634257745
1062,2776070886
1063,1203253270
1064,1298513476
1065,4038590384
1066,299563843
1067,2487254279
1068,878780301
1069,368876537
1070,4170142763
1071,1365489430
1072,545182358
1073,715128191
1074,2867746309
1075,2873506358
1076,1279142200
1077,2737226987
1078,2134261545
1079,3986262134
1080,1577351698
1081,2164488701
1082,3188344346
1083,646322486
1084,3444066353
1085,974137535
1086,3639195474
1087,3173746828
1088,3382835327
1089,1749950542
1090,2175577665
1091,949927411
1092,2009554131
1093,1312045063
1094,2102446503
1095,3053196441
1096,1082031966
1097,1405063598
1098,1236965067
1099,3120110448
1100,3159196521
1101,3662443399
1102,953043505
1103,2514409323
1104,2569044852
1105,2435222519
1106,871840422
1107,3895748780
1108,521857518
1109,2328412174
1110,1924148295
1111,1001614923
1112,4207244545
1113,2746350122
1114,182324852
1115,2695480467
1116,2625670631
1117,417551727
1118,2762591153
1119,1150232174
1120,630389455
1121,847514197
1122,2110124709
1123,4228868669
1124,1196194112
1125,2983018981
1126,3778743245
1127,1267493203
1128,1995325608
1129,2107710302
1130,2773886848
1131,217428473
1132,1471757159
1133,3185748427
1134,3210394008
1135,2641745891
1136,1095569493
1137,1040647217
1138,452418542
1139,354119249
1140,994358967
1141,1199378879
1142,2433039452
1143,2572667338
1144,4176259239
1145,4237380937
1146,503549963
1147,1036080399
1148,3541582434
1149,2357434668
1150,3399688748
1151,3635495409
1152,2376104361
1153,4194952088
1154,2044633147
1155,3061567218
1156,899499595
1157,1646298622
1158,1054307393
1159,4066158510
1160,836447044
1161,2259118163
1162,2101628976
1163,143535571
1164,1206226746
1165,3294046054
1166,1490111957
1167,523509991
1168,3136065184
1169,3935684268
1170,2429635595
1171,2287829941
1172,4136527776
1173,123306646
1174,1193917019
1175,3286921075
1176,2063622505
1177,1381358644
1178,2860509320
1179,4206977491
1180,2972087446
1181,4236676056
1182,228096324
1183,1873278921
1184,3080635972
1185,857415378
1186,2006687761
1187,336177864
1188,1226834288
1189,2321571207
1190,2291577252
1191,2368840447
1192,1356777045
1193,204946052
1194,1393508981
1195,620688645
1196,3620135324
1197,2517841854
1198,211098606
1199,2968159445
1200,1866749741
1201,2889051041
1202,3968423413
1203,2015238422
1204,2320173573
1205,1407744763
1206,2080219103
1207,2077258199
1208,3516420380
1209,419619878
1210,2478055810
1211,3628238507
1212,1908704088
1213,1780859159
1214,4008044285
1215,3938639683
1216,1311444928
1217,3006756071
1218,3844869297
1219,1144990395
1220,1061751688
1221,3683541095
1222,1443580942
1223,2339015602
1224,93534925
1225,3440616110
1226,4200739834
1227,3715290790
1228,4127228665
1229,991680842
1230,2712117520
1231,3993967814
1232,2127018590
1233,3388459954
1234,2184793995
1235,892777449
1236,2019617677
1237,679009668
1238,1109226626
1239,1471945429
1240,2023591683
1241,168148078
1242,3192849128
1243,4023057516
1244,1533350842
1245,4064239620
1246,1546951390
1247,1484135490
1248,1842815490
1249,3862068701
1250,3361234477
1251,3660410343
1252,3658855460
1253,4003066660
1254,3609459681
1255,1151916789
1256,4170389064
1257,841638345
1258,1067242575
1259,41871249
1260,2934895304
1261,1333086997
1262,1663364656
1263,1907167441
1264,3595809275
1265,353814019
1266,3476004918
1267,2190787922
1268,84585129
1269,3244067004
1270,2753124891
1271,157275337
1272,1369757169
1273,3390970177
1274,469791775
1275,310182009
1276,2029347811
1277,4001172540
1278,4211395400
1279,2713390243
1280,1070732313
1281,2061773447
1282,3127723839
1283,1886621841
1284,3784273504
1285,2315333986
1286,1908878192
1287,244450330
1288,1653228284
1289,3143370484
1290,3330398731
1291,3308408114
1292,855973442
1293,3463030842
1294,2168735764
1295,3207741867
1296,2304377843
1297,2203035778
1298,3611057052
1299,724482246
1300,197273174
1301,1105216797
1302,2525517826
1303,3965003309
1304,3621085852
1305,964029030
1306,2532404618
1307,3470407217
1308,3970676839
1309,44077098
1310,2353826501
1311,3765210009
1312,2746281002
1313,3624461259
1314,2168352632
1315,1198794434
1316,2135925419
1317,3113130434
1318,3259103524
1319,2768026526
1320,882767699
1321,1754594349
1322,3135386560
1323,3914938600
1324,161819622
1325,1447750233
1326,1659835857
1327,1009482583
1328,2109390153
1329,696007776
1330,2579885803
1331,4155314858
1332,1413987556
1333,3226005173
1334,956352093
1335,789561692
1336,112058768
1337,2328930750
1338,1859857067
1339,1585335958
1340,1715921723
1341,381361085
1342,3722908413
1343,1508742563
1344,1689057998
1345,3469355812
1346,408861726
1347,3882912683
1348,3641171603
1349,168432389
1350,250990598
1351,3819143829
1352,3005509177
1353,3588002922
1354,1380512282
1355,3942809663
1356,1718869535
1357,801668654
1358,1182869951
1359,1766866524
1360,1733915512
1361,3262068061
1362,2599691507
1363,1046974065
1364,1054190336
1365,846747745
1366,1518219559
1367,157280357
1368,3101160690
1369,2902930792
1370,3817201916
1371,202249356
1372,275658125
1373,1670085380
1374,4062442535
1375,2953575258
1376,352932615
1377,1772472762
1378,1124669401
1379,397486987
1380,177804376
1381,3553078748
1382,2757605907
1383,3286199130
1384,1902924245
1385,3319458418
1386,1827042916
1387,2412466331
1388,4131375461
1389,360725466
1390,3501076519
1391,1822812749
1392,1907919902
1393,999157759
1394,1351064723
1395,642098809
1396,251002516
1397,2232040055
1398,705767690
1399,318708224
1400,3759345754
1401,549681801
1402,198770160
1403,2610517984
1404,676079372
1405,3878601503
1406,1229015989
1407,203557078
1408,1997205410
1409,1728791536
1410,2752199570
1411,2249427084
1412,3787774643
1413,4276062627
1414,3724314695
1415,4290021806
1416,3677494235
1417,3026859996
1418,369262626
1419,4286777815
1420,3761575075
1421,3190094896
1422,559932407
1423,336632844
1424,1517157517
1425,1007462829
1426,2210495535
1427,3462619872
1428,2649144849
1429,1412904432
1430,3706697810
1431,1725498774
1432,4218981159
1433,2371076222
1434,2783845216
1435,2639877377
1436,813110100
1437,1366671915
1438,813424427
1439,886368486
1440,921812558
1441,4048121394
1442,1952280611
1443,3268301779
1444,812980041
1445,4275530901
1446,1379048969
1447,2667106847
1448,841553292
1449,4073815603
1450,2205262127
1451,2371401116
1452,1656524480
1453,3358383663
1454,4008813504
1455,509580
1456,1201867836
1457,3545478338
1458,3614866938
1459,3142567562
1460,3841012768
1461,2322260635
1462,1080577749
1463,1053045231
1464,3436404879
1465,2579846452
1466,1472563539
1467,165819078
1468,3569070530
1469,3565115443
1470,1258595134
1471,4073712122
1472,3224646336
1473,2219801845
1474,1327000806
1475,1597967973
1476,1461741731
1477,833185740
1478,2783135744
1479,42092905
1480,3188368824
1481,2680634062
1482,3487047820
1483,2449916969
1484,207602728
1485,3455818254
1486,2359756666
1487,3667896817
1488,2123591716
1489,1231715087
1490,63792543
1491,2388369502
1492,650840865
1493,523669515
1494,4072932402
1495,3420221867
1496,3563686901
1497,3931982718
1498,2056579261
1499,1962208114
1500,843905672
1501,137222418
1502,2975305621
1503,1595963128
1504,751429714
1505,420887938
1506,2271023753
1507,520574801
1508,1198013873
1509,2983730596
1510,4008293069
1511,894689635
1512,1435528794
1513,2549159124
1514,372375886
1515,1109190045
1516,420176895
1517,1314382537
1518,1561682675
1519,3958723675
1520,3353461383
1521,2211985593
1522,1384010846
1523,4137739765
1524,1078545648
1525,3527209149
1526,1891661554
1527,1862255575
1528,580987446
1529,3238728622
1530,3515670318
1531,4080176580
1532,1241143487
1533,2059439533
1534,1305211970
1535,1516287129
1536,2885686116
1537,1411980250
1538,3945290109
1539,2844052450
1540,3150074410
1541,2908268354
1542,2423961615
1543,4049521720
1544,1755322056
1545,405341854
1546,642442065
1547,110092510
1548,2962916837
1549,4057088431
1550,3877864311
1551,1800640971
1552,509517969
1553,1234817455
1554,2786597997
1555,44564155
1556,2629419469
1557,3725727106
1558,688446585
1559,1010723798
1560,2403249897
1561,4189944493
1562,1417129171
1563,2916538936
1564,1630523070
1565,4241294187
1566,3133528890
1567,2784490600
1568,1167957496
1569,3678114334
1570,2526794045
1571,1435831486
1572,1195339449
1573,3824123008
1574,209998907
1575,3134862882
1576,2354715405
1577,2857920283
1578,810235573
1579,2237750154
1580,204105162
1581,4147929205
1582,631092553
1583,3926496105
1584,2823460393
1585,1079571459
1586,3846441820
1587,3359135793
1588,3602343799
1589,3595568749
1590,957161368
1591,193804474
1592,2812359759
1593,2709083506
1594,2006236314
1595,2145324079
1596,2596483834
1597,642021845
1598,2490343387
1599,843202084
1600,2230930260
1601,1290799746
1602,940102384
1603,2334302702
1604,973454030
1605,77856391
1606,1973507157
1607,2009945813
1608,3880295548
1609,882647922
1610,148502644
1611,2911990720
1612,127140405
1613,3632853487
1614,3291622017
1615,2499677839
1616,1257587160
1617,1668188665
1618,2318632623
1619,487117061
1620,2700558363
1621,2021562436
1622,1774085908
1623,1144705320
1624,1946179688
1625,3009133394
1626,3569446210
1627,1717437797
1628,3353999663
1629,438428851
1630,491524357
1631,1013012700
1632,2983293931
1633,3055228841
1634,2145316452
1635,3683165696
1636,4023017712
1637,3457550270
1638,1668110336
1639,1970384167
1640,1208775596
1641,3167608429
1642,3621503108
1643,1729965412
1644,3247841964
1645,3059464116
1646,3646483391
1647,3498649062
1648,3848734268
1649,862929312
1650,1452040028
1651,3633355961
1652,3169714855
1653,722121653
1654,3470755770
1655,816187095
1656,3876207878
1657,2359263090
1658,1545502363
1659,2510753834
1660,3511846092
1661,2843232933
1662,1114530905
1663,4173995891
1664,3941331247
1665,643497822
1666,2218362478
1667,1931253524
1668,542519295
1669,2287879486
1670,3542364336
1671,1986926586
1672,1042499232
1673,2022759051
1674,25726315
1675,3502102919
1676,51802990
1677,3968141055
1678,400071680
1679,4198707944
1680,2950721325
1681,3435682053
1682,2430928107
1683,2635900887
1684,3788581661
1685,3019993959
1686,2909996765
1687,2073158348
1688,3926836548
1689,4273843321
1690,806869580
1691,3344945991
1692,2587137962
1693,312313644
1694,4000729637
1695,2443146669
1696,2816952637
1697,3037302277
1698,4004878485
1699,2640539085
1700,451279919
1701,851511145
1702,1717815072
1703,1980023645
1704,2828816746
1705,544646489
1706,952465919
1707,3533727668
1708,1642519891
1709,1938332615
1710,2203052800
1711,3082957732
1712,1113529208
1713,2975090325
1714,781504872
1715,1337212926
1716,2421497568
1717,1602863380
1718,2120722376
1719,3173153990
1720,1937898832
1721,3345162804
1722,2337726838
1723,885644786
1724,4131718943
1725,1114029455
1726,2799665174
1727,3539890560
1728,1726949299
1729,2961820988
1730,878337381
1731,1934649490
1732,877828978
1733,2840674773
1734,2946241290
1735,2690968934
1736,1527241445
1737,1329736691
1738,2143429030
1739,4134561471
1740,2902237074
1741,2814006449
1742,839792143
1743,1501865250
1744,2090040583
1745,3188253048
1746,229060062
1747,1811115360
1748,3640120884
1749,2535654896
1750,3345989213
1751,1311951645
1752,1803180340
1753,3568762285
1754,3562748165
1755,3173395402
1756,1770715790
1757,1424174983
1758,2178460544
1759,382674031
1760,168908332
1761,3257528405
1762,4147287103
1763,2714493321
1764,1136137680
1765,1533857274
1766,3778024520
1767,1695307786
1768,41784896
1769,1182183362
1770,148156202
1771,2487339647
1772,429966921
1773,4162265157
1774,696381112
1775,62335903
1776,2349695359
1777,654924745
1778,1699593560
1779,2653634483
1780,2558781753
1781,503994545
1782,4184325342
1783,3412312174
1784,2063869813
1785,3606023900
1786,2088495142
1787,533952762
1788,2547003745
1789,3030950775
1790,4238522383
1791,2466534056
1792,142266654
1793,4221828489
1794,3573041487
1795,1849170173
1796,184733343
1797,4001733135
1798,3737015575
1799,726690216
1800,314981422
1801,601820945
1802,3193840060
1803,1298407899
1804,763706250
1805,517904256
1806,2794127648
1807,1476128636
1808,4263090755
1809,1481778298
1810,2864440761
1811,1428650268
1812,1464571521
1813,1848774156
1814,997138962
1815,1449962112
1816,2756204855
1817,1181779731
1818,1715700142
1819,2061088511
1820,2596530161
1821,3722886622
1822,3444416373
1823,1705646785
1824,2879056397
1825,1235033300
1826,1190417893
1827,1815928269
1828,3423879951
1829,3693505755
1830,2696759893
1831,3687067098
1832,3902767327
1833,2358223317
1834,845574324
1835,2763630680
1836,1719607215
1837,2748583059
1838,758572087
1839,3701686283
1840,3681318956
1841,4275135558
1842,3988373720
1843,3251920070
1844,446105380
1845,2888108211
1846,2825276957
1847,324309475
1848,3629501161
1849,1051620706
1850,2435328435
1851,1841453071
1852,404127706
1853,1067662132
1854,3819000382
1855,4157175578
1856,3586482108
1857,74044261
1858,1688805541
1859,3597872778
1860,1399162194
1861,3567599819
1862,4149064232
1863,3576765070
1864,3198396361
1865,2521096370
1866,1835648477
1867,543461458
1868,2470889746
1869,2192460291
1870,1312081955
1871,4257242932
1872,2415196627
1873,4094743790
1874,2411093615
1875,587311612
1876,3545719547
1877,3878789056
1878,519861833
1879,774139565
1880,3350283451
1881,2658613760
1882,485576052
1883,1553599959
1884,3233103664
1885,1348259852
1886,1768618445
1887,3321140470
1888,594933192
1889,2891415350
1890,1616879902
1891,1740022889
1892,3003110009
1893,1442147301
1894,3050245282
1895,3886775983
1896,1968651866
1897,2796078809
1898,3755694221
1899,3526033955
1900,1401166270
1901,3696215241
1902,2473941414
1903,438212345
1904,116284852
1905,525704767
1906,3193132569
1907,1820718181
1908,872674009
1909,870170702
1910,3644614111
1911,1677019617
1912,3263063259
1913,1359152348
1914,4284647135
1915,677917252
1916,1204373359
1917,695751469
1918,1255241122
1919,3835188541
1920,2107591668
1921,4184873760
1922,1752051678
1923,1253167501
1924,3363721982
1925,913635495
1926,4281042176
1927,1210508346
1928,1885797229
