universe_id,seed
781,1415568311
782,3849368619
783,1999822596
784,1413337512
785,1162258775
786,2695808224
787,780951932
788,4244004819
789,1963742469
790,3717332090
791,997316215
792,1227940137
793,2606802307
794,4069106523
795,1430607434
796,3961650339
797,491806248
798,825303766
799,3641158862
800,2050222261
801,1658998051
802,3567589631
803,24874267
804,1365662001
805,1948175021
806,4116210610
807,4010998460
808,2541504292
809,1290352695
810,47568050
811,2452841785
812,3853523761
813,2550958733
814,2534121767
815,3834244078
816,587359908
817,31015756
818,2293711191
819,4140747953
820,2269230966
821,1897732878
822,3344951618
823,4210961621
824,2598882650
825,3623409815
826,1968947523
827,221573746
828,1379376590
829,2410901738
830,2548761791
831,2717705151
832,1451475314
833,3780929184
834,3308755432
835,412628180
836,1295811618
837,1638789946
838,281615926
839,2729617108
840,1925474788
841,554535864
842,4261231757
843,736567213
844,3771541829
845,429903314
846,859729126
847,4053976400
848,968238285
849,3243671252
850,397422445
851,3678404218
852,1840619843
853,3258213349
854,3252115264
855,1091590758
856,3788453355
857,2273871205
858,3412174473
859,3315087831
860,1344055728
861,3591297471
862,328665256
863,442515334
864,1249892037
865,731010091
866,1502964448
867,2559301146
868,1616058560
869,3609999325
870,837432705
871,3060210400
872,561288242
873,3067261907
874,439427004
875,2708936637
876,3571070650
877,2291084246
878,3697926489
879,1015459433
880,1374380908
881,2892585993
882,1990239095
883,2222428974
884,3099104127
885,1744211306
886,716041663
887,1269506302
888,3562288814
889,3649405573
890,1654442114
891,1374072095
892,2040199942
893,3401796413
894,4186371842
895,1097979342
896,3466526289
897,3213790380
898,332612119
899,2475157139
900,2775116760
901,1679813090
902,3212129559
903,2944633996
904,148305086
905,2693087062
906,2122530103
907,919874358
908,2328061530
909,3394619560
910,3819223244
911,797649164
912,834804712
913,1738624225
914,2853401049
915,2741369818
916,3479929259
917,3672735484
918,2011696003
919,1582093424
920,1621127883
921,682688737
922,1343995899
923,101113974
924,2483004813
925,780677439
926,580680214
927,1920799438
928,440997200
929,3177712479
930,4140997504
931,3283134153
932,2184062380
933,660059984
934,1642568562
935,2899838966
936,1083686646
937,706072641
938,2235374226
939,1710528147
940,3584661115
941,3488625346
942,711334882
943,345039741
944,1711108674
945,3610273863
946,1731754125
947,334784814
948,2202457938
949,44521338
950,2670377169
951,875882887
952,2681038685
953,3810764126
954,2165740456
955,1371498352
956,509048181
957,479634088
958,1384250535
959,4248159448
960,2440890949
961,3672260168
962,2156983949
963,1203410239
964,1679838604
965,1326966423
966,3228214069
967,3644731559
968,3985441950
969,299674489
970,460875792
971,1168517193
972,1120309649
973,320261589
974,716639365
975,460493575
976,541772122
977,3874487373
978,70862007
979,2649857320
980,330483420
981,528463561
982,2383444529
983,2850705031
984,1029478761
985,3638356215
986,476847688
987,2223001365
988,3455853250
989,3000730193
990,2690220377
991,4264660394
992,2943614428
993,2866496143
994,3034764953
995,2957148006
996,1551962005
997,3964313379
998,1101191735
999,3564533467
1000,3038674275
1001,4006425086
1002,1858869688
1003,539295898
1004,1668627237
1005,2095319575
1006,2063411810
1007,2217193119
1008,2083281023
1009,2169872351
1010,4220406860
1011,332925165
1012,489304269
1013,2733200130
1014,1204873694
1015,3548422284
1016,3352729631
1017,1702199201
1018,1715502461
1019,4140747946
1020,2019920397
1021,2163599231
1022,2921745566
1023,1958133537
1024,47967594
1025,695164494
1026,3359601265
1027,951209347
1028,628954469
1029,2066891757
1030,2227127872
1031,3550718980
1032,576164680
1033,3315900520
1034,1940725713
1035,2035628612
1036,1331646975
1037,3390775071
1038,551567092
1039,1550747306
1040,1125095040
1041,2974984188
1042,4279264369
1043,2638788602
1044,1802469199
1045,1028258175
1046,1546872402
1047,3085524917
1048,1615003468
1049,1240543267
1050,2647319636
1051,2972544654
1052,1004929880
1053,3580363901
1054,3951967953
1055,784465674
1056,962537056
1057,1124639632
1058,1048822511
1059,890347921
1060,1562472007
1061,1506464403
1062,707117954
1063,722325290
1064,656263668
1065,3764061342
1066,3334103201
1067,3918374643
1068,2314478314
1069,738729762
1070,1309154543
1071,1785319411
1072,2414911169
1073,2991681126
1074,470770908
1075,3586997667
1076,2974734167
1077,597166058
1078,1576492939
1079,56339305
1080,3108337728
1081,3889017778
1082,245228808
1083,262587487
1084,1314723549
1085,230791023
1086,2104107675
1087,4259496810
1088,1905827588
1089,188601765
1090,2722024710
1091,4096664305
1092,1451454819
1093,2750906807
1094,3318011626
1095,22636849
1096,1863858173
1097,3156101127
1098,785360889
1099,4069065981
1100,2785527063
1101,2826051409
1102,3077034807
1103,1873035641
1104,2549502367
1105,254222442
1106,3022572764
1107,3830311587
1108,2788968590
1109,1627932904
1110,2813520531
1111,2981910506
1112,482616991
1113,1851762035
1114,427768374
1115,4283409769
1116,2742080247
1117,877084519
1118,3466225228
1119,2382846605
1120,1762520103
1121,825084396
1122,3033411736
1123,1128618088
1124,3753745653
1125,792299646
1126,2541452682
1127,2969247276
1128,587915173
1129,3594345778
1130,284593116
1131,2397075584
1132,3000001678
1133,349899388
1134,3412752244
1135,3499941679
1136,3345483657
1137,2047775267
1138,2864255786
1139,1571533962
1140,1179199368
1141,3881340667
1142,3059379490
1143,673467173
1144,3148714363
1145,4220605610
1146,223791405
1147,308807113
1148,2458070050
1149,1221914508
1150,3800341409
1151,907879189
1152,3619964786
1153,1714745550
1154,2046098375
1155,4278207456
1156,1044150679
1157,4171560231
1158,2900845001
1159,308479303
1160,2889222563
1161,1622286287
1162,1119965798
1163,2755155654
1164,3724958422
1165,3287370454
1166,86788393
1167,569584244
1168,2452829784
1169,3286520374
1170,1698729391
1171,1949464703
1172,694132272
1173,3118715343
1174,666519695
1175,410192526
1176,3546351746
1177,2491587141
1178,707221375
1179,3896848196
1180,822526874
1181,2638188775
1182,3655703185
1183,3730865069
1184,2186419304
1185,62576716
1186,3132512035
1187,80079238
1188,464548625
1189,1933802751
1190,968501081
1191,497688939
1192,639036663
1193,2331456076
1194,3245622873
1195,1874463603
1196,2463912531
1197,684321427
1198,4259148522
1199,3756448335
1200,3528256316
1201,1571466959
1202,202505252
1203,1839238519
1204,2947738578
1205,3904174685
1206,3829515886
1207,3179034273
1208,3112568318
1209,4159550696
1210,4218474631
1211,3581216052
1212,1433292135
1213,4105883933
1214,2255183712
1215,3754257410
1216,3417991274
1217,3253403763
1218,2997198453
1219,18749728
1220,214715071
1221,846952971
1222,3883603077
1223,1891470289
1224,2094669711
1225,1688147328
1226,2695357850
1227,549884797
1228,4274632354
1229,3171259495
1230,2676768887
1231,729261048
1232,2967823206
1233,1036502935
1234,2553375294
1235,2763976094
1236,2107076009
1237,2358498794
1238,1940462809
1239,626308652
1240,3319581492
1241,1275035033
1242,3872985128
1243,2987040624
1244,3190062351
1245,911309818
1246,1272798303
1247,3655959111
1248,904983268
1249,3917931007
1250,1992873468
1251,1001005978
1252,259753686
1253,3688931409
1254,3819256752
1255,975113983
1256,798858934
1257,3737417406
1258,2952523002
1259,3921964222
1260,1250934731
1261,3401895640
1262,2759314581
1263,3805650885
1264,1504167980
1265,4293718511
1266,2515202736
1267,1400019545
1268,939957293
1269,3757041914
1270,3501617450
1271,313521151
1272,1149837717
1273,3196977516
1274,2017443338
1275,4076640037
1276,3295381825
1277,3146343832
1278,4249771197
1279,1253714981
1280,4088297275
1281,1612767967
1282,1568573962
1283,2483002291
1284,3991489433
1285,1363995255
1286,2087376779
1287,3477225510
1288,3095301790
1289,4048850656
1290,3305781276
1291,3514718285
1292,3259887079
1293,2969751607
1294,1425122109
1295,2427492147
1296,1340090032
1297,1430446051
1298,2138987096
1299,1788727325
1300,1990275909
1301,3069048447
1302,354441190
1303,3882101150
1304,2588879118
1305,992273353
1306,2345710056
1307,3066285036
1308,2955501670
1309,2833685920
1310,305086619
1311,1701919191
1312,2169061671
1313,2905975251
1314,257267629
1315,2252346174
1316,1615531908
1317,2810875774
1318,4015494629
1319,879838553
1320,2320490238
1321,3629563400
1322,1344085633
1323,1897587437
1324,3287064860
1325,2460874379
1326,3978541128
1327,4064953742
1328,209232666
1329,845369372
1330,804412168
1331,3503379774
1332,1572029061
1333,895054704
1334,8066492
1335,1144689579
1336,141115416
1337,3416507773
1338,2263149599
1339,1363165770
1340,1254407959
1341,3611525030
1342,3014681878
1343,2539130959
1344,2570702377
1345,1310627457
1346,1773759310
1347,3448230539
1348,1841027066
1349,1696736904
1350,1003282303
1351,537177241
1352,2695583217
1353,2102975975
1354,1049502162
1355,1535754722
1356,3964852525
1357,3280482488
1358,3876217609
1359,3166819661
1360,3824391322
1361,2789901097
1362,3495664119
1363,2739299471
1364,3252600411
1365,3944588832
1366,846949323
1367,309058271
1368,2356607041
1369,2474701484
1370,2282713968
1371,4051746329
1372,2314940480
1373,2387881626
1374,674386591
1375,631926289
1376,1801139089
1377,4190776716
1378,213095306
1379,3917365151
1380,2546081089
1381,3815649248
1382,672983333
1383,736963956
1384,3343220737
1385,3643712800
1386,2373462919
1387,3130430532
1388,135330907
1389,386471675
1390,2500450904
1391,4193952188
1392,2349246758
1393,3115976284
1394,3747909643
1395,1753532234
1396,226813619
1397,1652121558
1398,3910069751
1399,2285582716
1400,3186938107
1401,1311944418
1402,408853384
1403,55485075
1404,237728283
1405,313757880
1406,142733924
1407,877109809
1408,2072325110
1409,618721711
1410,2419908540
1411,2020298899
1412,1885935992
1413,2726767663
1414,951280499
1415,3469556617
1416,353365978
1417,2353157112
1418,1952969645
1419,167081781
1420,2573898479
1421,2612189438
1422,1075501190
1423,2448844787
1424,2391916146
1425,3922682823
1426,1404306753
1427,567447224
1428,2543220799
1429,2082751268
1430,2123126351
1431,3625677492
1432,4264363882
1433,4100633257
1434,625744781
1435,1378632580
1436,1087637221
1437,1858181765
1438,2938547018
1439,2874887954
1440,3179303177
1441,2501870338
1442,2881758944
1443,1187405334
1444,3525572677
1445,4047572871
1446,3957325067
1447,1068506426
1448,1258844622
1449,293646668
1450,1437746485
1451,1674442211
1452,1417322122
1453,3219404143
1454,4233854096
1455,1925510747
1456,2772009022
1457,232236866
1458,101533370
1459,1121388501
1460,404325759
1461,3511889636
1462,6430670
1463,1356981176
1464,3808021073
1465,3143692888
1466,1630483
1467,2232902601
1468,2774430362
1469,3891562611
1470,1593100888
1471,2226452663
1472,2265147695
1473,1719225081
1474,1298508486
1475,67928055
1476,2393437300
1477,57904228
1478,3039088035
1479,3114779961
1480,37334911
1481,1518247086
1482,3271380875
1483,1898649839
1484,3631410939
1485,2373678804
1486,3290269574
1487,3076934332
1488,2029807113
1489,1974680542
1490,2988474641
1491,3542641884
1492,3455781283
1493,2364146187
1494,3319771388
1495,1101206698
1496,953672961
1497,1279048180
1498,1641588099
1499,1053566029
1500,492815079
1501,2135917437
1502,2391390927
1503,893736357
1504,3300962125
1505,3625848366
1506,2448221891
1507,1501719451
1508,4271844013
1509,1537709685
1510,1420454725
1511,2910023090
1512,155994274
1513,900878002
1514,148110629
1515,3728501890
1516,2222000174
1517,3202318890
1518,1022469969
1519,3156378522
1520,207249420
1521,2236177080
1522,3672094588
1523,317803213
1524,3559702533
1525,3379588610
1526,2152865707
1527,2026582554
1528,1150138696
1529,602106801
1530,628369370
1531,1921184000
1532,2655705826
1533,457049412
1534,1473731688
1535,557376154
1536,2051325871
1537,46023357
1538,82918921
1539,740014874
1540,4206198786
1541,1622060276
1542,2084658902
1543,466319230
1544,1942407534
1545,2808271695
1546,371289302
1547,3924645677
1548,4138466951
1549,29377075
1550,563950378
1551,61434877
1552,2924453751
1553,1175870387
1554,2097386538
1555,1582335487
1556,2935042381
1557,4250430926
1558,1031371784
1559,871355258
1560,591510109
1561,2896776731
1562,3646711572
1563,2929399043
1564,1379674365
1565,2533994234
1566,1725962535
1567,2799780729
1568,4037509947
1569,1405592852
1570,765577628
1571,2928287777
1572,2469537611
1573,2286345763
1574,4197173982
1575,1158623799
1576,3064113406
1577,3630576898
1578,2790279131
1579,555921640
1580,2550036008
1581,1405888577
1582,198194241
1583,1271863150
1584,1459770390
1585,1403011353
1586,1818472495
1587,4119272622
1588,3742664720
1589,3339357788
1590,592683100
1591,1992964844
1592,3976203186
1593,1457589556
1594,599918156
1595,1035561505
1596,138498321
1597,2481018371
1598,946293378
1599,60818376
1600,1498578171
1601,1291587983
1602,3899575725
1603,1209146969
1604,1462777791
1605,4033066901
1606,1294066876
1607,830716125
1608,1346357916
1609,772589510
1610,2671698890
1611,307721220
1612,258209731
1613,2725930494
1614,2765424306
1615,2939772737
1616,2198127899
1617,1336033037
1618,1181921596
1619,2180473497
1620,4141787402
1621,3852248955
1622,844730939
1623,3006766109
1624,756921319
1625,228893394
1626,2869747824
1627,2335968466
1628,1835241605
1629,3593657042
1630,613068323
1631,909261879
1632,689761822
1633,3681524486
1634,1748539929
1635,172891875
1636,1977209169
1637,3934614067
1638,2555609463
1639,2182591575
1640,2954718964
1641,4202630963
1642,3015714670
1643,3697163818
1644,1121866288
1645,3020001333
1646,895658630
1647,803741587
1648,3256767904
1649,29164963
1650,3770651445
1651,611019670
1652,2023979552
1653,957978871
1654,677114356
1655,2369123218
1656,2249044293
1657,3793537150
1658,1465971618
1659,341764943
1660,1581432111
1661,759988910
1662,3919168733
1663,65590642
1664,1902901168
1665,1902102851
1666,3294077933
1667,1998617719
1668,1856455229
1669,3919016199
1670,3324164302
1671,1436270754
1672,1999423040
1673,2384142308
1674,76878444
1675,22581341
1676,2417719714
1677,3482500176
1678,2890783442
1679,2988404992
1680,1026595885
1681,2262683216
1682,3818272793
1683,2044808654
1684,1820825309
1685,1616804659
1686,3337053274
1687,3568585061
1688,1225088788
1689,178010794
1690,3592410848
1691,2106520569
1692,2765663836
1693,3603681926
1694,723464644
1695,3310621784
1696,3986105579
1697,3721932797
1698,153504609
1699,1814858292
1700,2758577574
1701,723372154
1702,3378637127
1703,3396199249
1704,1854789985
1705,3611296365
1706,1881871801
1707,727203601
1708,737122793
1709,2263090376
1710,560434428
1711,813152443
1712,4029388352
1713,898393299
1714,1807558255
1715,3609741064
1716,116767382
1717,2377306218
1718,841953659
1719,1583730607
1720,747999753
1721,3712617538
1722,3706499757
1723,2948588221
1724,4251015246
1725,4270050142
1726,1373394232
1727,732522816
1728,1961619481
1729,2120618504
1730,2777005609
1731,3474705972
1732,1190381021
1733,3456649664
1734,1310719630
1735,2396701371
1736,3692604184
1737,871966996
1738,3408016350
1739,444372383
1740,1542748289
1741,2086232232
1742,1354343374
1743,371922906
1744,1375155470
1745,1569566143
1746,1759033200
1747,433344727
1748,2133691841
1749,2615219439
1750,1653329081
1751,1387243507
1752,942061180
1753,2295178664
1754,2182416677
1755,2678694971
1756,1648314710
1757,2871523256
1758,1345852522
1759,2565953834
1760,3004004410
1761,1547742342
1762,2971257478
1763,836253776
1764,3145428302
1765,770582626
1766,1859794829
1767,3715939759
1768,1579015903
1769,2310906940
1770,1754991388
1771,3216274593
1772,227577840
1773,1321776368
1774,697752720
1775,2117286796
1776,780146161
1777,3970883756
1778,3079961616
1779,193511020
1780,2588469358
1781,3350726433
1782,1609912815
1783,3013767065
1784,186690542
1785,35376449
1786,2322575667
1787,342261941
1788,1559837986
1789,2597099296
1790,992576543
1791,1277682008
1792,3777329821
1793,3093910397
1794,356048143
1795,3293596698
1796,3831841201
1797,3483290093
1798,3150497740
1799,3932593198
1800,564635188
1801,2837275862
1802,2092260750
1803,551717900
1804,2324013258
1805,1059645562
1806,1968544772
1807,3980978322
1808,1653671155
1809,2536462220
1810,3535019685
1811,2548094615
1812,1596489397
1813,1416793762
1814,1496347551
1815,107590120
1816,3576706442
1817,590310366
1818,2630456806
1819,1510637092
1820,1418979287
1821,348935135
1822,3114175053
1823,2511583598
1824,717680187
1825,187451586
1826,1830737855
1827,3858659141
1828,3420918067
1829,2902809480
1830,628824418
1831,2824825242
1832,3690421634
1833,3150118554
1834,2706483171
1835,2979066069
1836,2859201283
1837,2345495790
1838,2349084892
1839,437071447
1840,1197965733
1841,3888817544
1842,1942612288
1843,824195133
1844,3836099766
1845,514599589
1846,751814223
1847,1872995574
1848,1971870727
1849,2770150792
1850,886215881
1851,1379259924
1852,148925687
1853,1862452764
1854,2087445235
1855,164363851
1856,2507299064
1857,1684754045
1858,771958928
1859,2139994994
1860,2963719122
1861,565115668
1862,2353185143
1863,896747939
1864,492217318
1865,818307939
1866,3120732061
1867,736668224
1868,2681184306
1869,1454942865
1870,2503073708
1871,3715115310
1872,1137058717
1873,1885350294
1874,2116475484
1875,2942817793
1876,831040585
1877,642833787
1878,3258229753
1879,441232884
1880,3426642524
1881,3297446277
1882,1309926257
1883,3026260287
1884,1555677115
1885,3581562578
1886,757286743
1887,2283435996
1888,2497093624
1889,1165836353
1890,3607392372
1891,1191612152
1892,9722136
1893,211219635
1894,3809444249
1895,2132691093
1896,3537215918
1897,3509692806
1898,2955987749
1899,1832671333
1900,1354603060
1901,1144442822
1902,371197754
1903,3671671616
1904,729865657
1905,1816858902
1906,3416092438
1907,1806554741
1908,1955137725
1909,125769139
1910,801016725
1911,3509610955
1912,702112151
1913,4037441050
1914,2200910544
1915,2338929018
1916,1535088813
1917,363524818
1918,3399759343
1919,1126876948
1920,2177277180
1921,2091632236
1922,213946008
1923,3471656354
1924,750716283
1925,4078197942
1926,2481616441
1927,2105746573
1928,3099852750
1929,2424145849
